DATE,NITRATE,TOTAL-PHOSPHATE,SR-PHOSPHATE
10/01/2018 06:00,11.4011,0.03297,0.01007
10/01/2018 06:30,11.37363,0.02564,0.01007
10/01/2018 07:00,11.39194,0.04029,0.00946
10/01/2018 07:30,11.30952,0.04121,0.00946
10/01/2018 08:00,11.29121,0.04121,0.00946
10/01/2018 08:30,11.29121,0.04121,0.00946
10/01/2018 09:00,11.27289,0.04029,0.00946
10/01/2018 09:30,11.24542,0.03755,0.00946
10/01/2018 10:00,11.25458,0.04121,0.00916
10/01/2018 10:30,11.24542,0.04121,0.00946
10/01/2018 11:00,11.19048,0.04121,0.00946
10/01/2018 11:30,11.11722,0.04029,0.00916
10/01/2018 12:00,11.0348,0.04121,0.00702
10/01/2018 12:30,11.04396,0.03938,0.00946
10/01/2018 13:00,11.0348,0.04121,0.00946
10/01/2018 13:30,10.9707,0.04029,0.01007
10/01/2018 14:00,10.71429,0.03938,0.01007
10/01/2018 14:30,10.91575,0.04029,0.01007
10/01/2018 15:00,10.85165,0.04121,0.00946
10/01/2018 15:30,10.84249,0.04121,0.00946
10/01/2018 16:00,10.84249,0.04121,0.00916
10/01/2018 16:30,10.85165,0.04029,0.00946
10/01/2018 17:00,10.83333,0.04304,0.00916
10/01/2018 17:30,10.83333,0.03938,0.00916
10/01/2018 18:00,10.86081,0.04121,0.00946
10/01/2018 18:30,10.83333,0.04121,0.01007
10/01/2018 19:00,10.78755,0.03846,0.00916
10/01/2018 19:30,10.64103,0.04029,0.00916
10/01/2018 20:00,10.70513,0.04121,0.00946
10/01/2018 20:30,10.65934,0.04212,0.01007
10/01/2018 21:00,10.6044,0.04121,0.01007
10/01/2018 21:30,10.58608,0.04121,0.00183
10/01/2018 22:00,10.55861,0.0348,0.00885
10/01/2018 22:30,10.55861,0.03938,0.00916
10/01/2018 23:00,10.51282,0.03938,0.00916
10/01/2018 23:30,10.50366,0.04029,0.01007
11/01/2018 00:00,10.42125,0.04029,0.00946
11/01/2018 00:30,10.40293,0.04121,0.00916
11/01/2018 01:00,10.44872,0.04121,0.00885
11/01/2018 01:30,10.35714,0.03938,0.00885
11/01/2018 02:00,10.34799,0.04121,0.00885
11/01/2018 02:30,10.35714,0.04029,0.00916
11/01/2018 03:00,10.3022,0.04121,0.00916
11/01/2018 03:30,10.3022,0.03755,0.00946
11/01/2018 04:00,10.35714,0.04029,0.01007
11/01/2018 04:30,10.3663,0.03938,0.01007
11/01/2018 05:00,10.27473,0.03938,0.00824
11/01/2018 05:30,10.3022,0.03388,0.00916
11/01/2018 06:00,10.26557,0.04029,0.00946
11/01/2018 06:30,10.3022,0.03297,0.00916
11/01/2018 07:00,10.47619,0.03297,0.00946
11/01/2018 07:30,10.25641,0.03388,0.00916
11/01/2018 08:00,10.2381,0.03205,0.00885
11/01/2018 08:30,10.24725,0.03297,0.00946
11/01/2018 09:00,10.22894,0.03388,0.0116
11/01/2018 09:30,10.26557,0.04121,0.00946
11/01/2018 10:00,10.21062,0.03205,0.00916
11/01/2018 10:30,10.18315,0.04945,0.00916
11/01/2018 11:00,10.21062,0.04029,0.00916
11/01/2018 11:30,10.20147,0.02289,0.01007
12/01/2018 01:30,10.02747,0.01648,0.00397
12/01/2018 02:00,9.23077,0.02381,0.00427
12/01/2018 02:30,9.58791,0.01648,0.00427
12/01/2018 03:00,9.57875,0.01648,0.00427
12/01/2018 03:30,9.56044,0.01557,0.00397
12/01/2018 04:00,9.59707,0.01557,0.00427
12/01/2018 04:30,9.53297,0.01648,0.00366
12/01/2018 05:00,9.55128,0.00549,0.00458
12/01/2018 05:30,9.55128,0.01648,0.00458
12/01/2018 06:00,9.55128,0.01648,0.00458
12/01/2018 06:30,9.52381,0.01648,0.00427
12/01/2018 07:00,9.55128,0.0174,0.00336
12/01/2018 07:30,9.5696,0.01648,0.00427
12/01/2018 08:00,9.53297,0.01648,0.00458
12/01/2018 08:30,9.54212,0.01557,0.00427
12/01/2018 09:00,9.54212,0.01648,0.00427
12/01/2018 09:30,9.55128,0.01648,0.00458
12/01/2018 10:00,9.50549,0.0174,0.00427
12/01/2018 10:30,9.51465,0.01557,0.00458
12/01/2018 11:00,9.51465,0.01465,0.00427
12/01/2018 11:30,9.50549,0.01648,0.00458
12/01/2018 12:00,9.51465,0.01648,0.00397
12/01/2018 12:30,9.44139,0.01557,0.00427
12/01/2018 13:00,9.46886,0.01557,0.00458
12/01/2018 13:30,9.41392,0.01374,0.00458
12/01/2018 14:00,9.37729,0.01648,0.00427
12/01/2018 14:30,9.3956,0.01648,0.00427
12/01/2018 15:00,9.36813,0.01648,0.00427
12/01/2018 15:30,9.35897,0.01648,0.00427
12/01/2018 16:00,9.35897,0.01557,0.00397
12/01/2018 16:30,9.35897,0.01648,0.00427
12/01/2018 17:00,9.36813,0.01374,0.00427
12/01/2018 17:30,9.37729,0.01465,0.00458
12/01/2018 18:00,9.37729,0.01648,0.00427
12/01/2018 18:30,9.36813,0.01648,0.00763
12/01/2018 19:00,9.35897,0.01557,0.00366
12/01/2018 19:30,9.35897,0.01648,0.00397
12/01/2018 20:00,9.3956,0.01465,0.00397
12/01/2018 20:30,9.37729,0.01648,0.00427
12/01/2018 21:00,9.36813,0.01648,0.00458
12/01/2018 21:30,9.3315,0.01465,0.00214
12/01/2018 22:00,9.37729,0.01465,0.00397
12/01/2018 22:30,9.35897,0.0174,0.00397
12/01/2018 23:00,9.34982,0.01557,0.00397
12/01/2018 23:30,9.3956,0.01557,0.00397
13/01/2018 00:00,9.35897,0.01557,0.00427
13/01/2018 00:30,9.36813,0.01557,0.00427
13/01/2018 01:00,9.36813,0.01557,0.00427
13/01/2018 01:30,9.38645,0.0174,0.00458
13/01/2018 02:00,9.38645,0.01557,0.00427
13/01/2018 02:30,9.44139,0.01648,0.00672
13/01/2018 03:00,9.42308,0.01648,0.00458
13/01/2018 03:30,9.40476,0.01557,0.00427
13/01/2018 04:00,9.40476,0.01557,0.00427
13/01/2018 04:30,9.45971,0.01465,0.00427
13/01/2018 05:00,9.43223,0.01465,0.00458
13/01/2018 05:30,9.42308,0.01648,-0.00244
13/01/2018 06:00,9.42308,0.01282,0.00397
13/01/2018 06:30,9.45055,0.01557,0.00397
13/01/2018 07:00,9.44139,0.01648,0.00122
13/01/2018 07:30,9.40476,0.02289,0.00397
13/01/2018 08:00,9.43223,0.01465,0.00336
13/01/2018 08:30,9.46886,0.02106,0.00397
13/01/2018 09:00,9.47802,0.01557,0.00275
13/01/2018 09:30,9.49634,0.0174,0.00458
13/01/2018 10:00,9.45971,0.0174,0.00458
13/01/2018 10:30,9.46886,0.01832,0.00031
13/01/2018 11:00,9.45971,0.01557,0.00275
13/01/2018 11:30,9.41392,0.01648,0.00427
13/01/2018 12:00,9.40476,0.01648,0.00458
13/01/2018 12:30,9.43223,0.01648,0.00427
13/01/2018 13:00,9.41392,0.01648,0.00458
13/01/2018 13:30,9.42308,0.01648,0.00427
13/01/2018 14:00,9.38645,0.01557,0.00458
13/01/2018 14:30,9.41392,0.01374,0.00427
13/01/2018 15:00,8.87363,0.01557,0.00366
13/01/2018 15:30,9.38645,-0.02289,0.00427
13/01/2018 16:00,9.36813,0.01557,0.00458
13/01/2018 16:30,9.38645,0.00824,0.00427
13/01/2018 17:00,9.06593,0.01557,0.00397
13/01/2018 17:30,9.38645,0.01557,0.00427
13/01/2018 18:00,9.43223,0.01648,0.00458
13/01/2018 18:30,9.42308,0.01648,0.00458
13/01/2018 19:00,9.28571,0.01465,0.00366
13/01/2018 19:30,9.47802,0.01832,0.00458
13/01/2018 20:00,9.41392,0.01557,0.00427
13/01/2018 20:30,9.43223,0.01557,0.00427
13/01/2018 21:00,9.44139,0.01648,0.00427
13/01/2018 21:30,9.37729,0.01557,0.00397
13/01/2018 22:00,9.47802,0.01557,0.00427
13/01/2018 22:30,9.44139,0.01832,0.00275
13/01/2018 23:00,9.50549,0.01557,0.00458
13/01/2018 23:30,9.51465,0.01557,0.00427
14/01/2018 00:00,9.51465,0.01648,0.00397
14/01/2018 00:30,9.52381,0.01557,0.00458
14/01/2018 01:00,9.49634,0.01648,0.00427
14/01/2018 01:30,9.50549,0.01648,0.00458
14/01/2018 02:00,9.49634,0.01557,0.00427
14/01/2018 02:30,9.54212,0.01557,0.00427
14/01/2018 03:00,9.54212,0.01648,0.00427
14/01/2018 03:30,9.55128,0.01557,0.00427
14/01/2018 04:00,9.55128,0.01557,0.00366
14/01/2018 04:30,9.56044,0.01648,0.00458
14/01/2018 05:00,9.56044,0.01648,0.00458
14/01/2018 05:30,9.55128,0.01557,0.00397
14/01/2018 06:00,9.55128,0.01648,0.00672
14/01/2018 06:30,9.58791,0.01374,0.00397
14/01/2018 07:00,9.59707,0.01648,0.00427
14/01/2018 07:30,9.58791,0.01465,0.00427
14/01/2018 08:00,9.58791,0.01557,0.00458
14/01/2018 08:30,9.62454,0.01648,0.00397
14/01/2018 09:00,9.22161,0.01648,0.00458
14/01/2018 09:30,9.61538,0.01648,0.00336
14/01/2018 10:00,9.6337,0.01648,0.00397
14/01/2018 10:30,9.60623,0.01557,0.00366
14/01/2018 11:00,9.61538,0.01374,0.00427
14/01/2018 11:30,9.62454,0.0174,0.00397
14/01/2018 12:00,9.64286,0.01648,0.00427
14/01/2018 12:30,9.58791,0.01648,0.00366
14/01/2018 13:00,9.57875,0.01648,0.00366
14/01/2018 13:30,9.57875,0.01557,0.00397
14/01/2018 14:00,9.59707,0.01648,0.00366
14/01/2018 14:30,9.59707,0.01557,0.00641
14/01/2018 15:00,9.59707,0.0174,0.00427
14/01/2018 15:30,9.59707,0.01648,0.00397
14/01/2018 16:00,9.64286,0.01648,0.00366
14/01/2018 16:30,9.60623,0.01648,0.00458
14/01/2018 17:00,9.66117,-0.02289,0.00427
14/01/2018 17:30,9.66117,0.01648,0.00122
14/01/2018 18:00,9.78938,0.01648,0.00397
14/01/2018 18:30,9.58791,0.01557,0.00366
14/01/2018 19:00,9.64286,0.01465,0.00397
14/01/2018 19:30,9.67033,0.01557,0.00397
14/01/2018 20:00,9.62454,0.01648,0.00458
14/01/2018 20:30,9.64286,0.01557,0.00427
14/01/2018 21:00,9.67033,0.01648,0.00397
14/01/2018 21:30,9.66117,-0.00458,0.00427
14/01/2018 22:00,9.68864,0.01648,0.00458
14/01/2018 22:30,9.68864,0.01374,0.00488
14/01/2018 23:00,9.67033,0.01557,0.00458
14/01/2018 23:30,9.58791,0.01557,0.00458
15/01/2018 00:00,9.44139,0.01465,0.00427
15/01/2018 00:30,9.44139,0.02106,0.00458
15/01/2018 01:00,9.5696,0.02015,0.00458
15/01/2018 01:30,9.88095,0.01648,0.00397
15/01/2018 02:00,10,0.01648,0.00427
15/01/2018 02:30,10.13736,0.01465,0.00397
15/01/2018 03:00,9.71612,0.01648,0.00458
15/01/2018 03:30,9.0293,0.02564,0.00488
15/01/2018 04:00,8.87363,0.01648,0.00458
15/01/2018 04:30,8.82784,0.01648,0.00427
15/01/2018 05:00,8.91026,0.01557,0.00397
15/01/2018 05:30,8.97436,0.01557,0.00458
15/01/2018 06:00,8.41575,0.01648,0.00427
15/01/2018 06:30,8.41575,0.01465,0.00397
15/01/2018 07:00,8.51648,0.00824,0.00427
15/01/2018 07:30,8.33333,0.01648,0.00458
15/01/2018 08:00,8.07692,0.01648,0.00427
15/01/2018 08:30,7.88462,0.01648,0.00427
15/01/2018 09:00,7.78388,0.01374,0.00794
15/01/2018 09:30,7.75641,0.01557,0.00397
15/01/2018 10:00,7.65568,0.01557,0.00397
15/01/2018 10:30,7.65568,0.01465,0.00397
15/01/2018 11:00,7.67399,0.01374,0.00427
15/01/2018 11:30,7.72894,0.01557,0.00397
15/01/2018 12:00,7.7381,0.01374,0.00427
15/01/2018 12:30,7.84799,0.01648,0.00458
15/01/2018 13:00,7.90293,0.01465,0.00427
15/01/2018 13:30,7.91209,0.01648,0.00458
15/01/2018 14:00,7.9304,0.01648,0.00427
15/01/2018 14:30,7.97619,0.01648,0.00488
15/01/2018 15:00,7.95788,0.01557,0.00427
15/01/2018 15:30,7.93956,0.01557,0.00458
15/01/2018 16:00,7.93956,0.01557,0.00427
15/01/2018 16:30,7.99451,0.01374,0.00397
15/01/2018 17:00,8.03114,0.0174,0.00397
15/01/2018 17:30,8.12271,0.01648,0.00427
15/01/2018 18:00,8.13187,0.01374,0.00427
15/01/2018 18:30,8.1685,0.01465,0.00366
15/01/2018 19:00,8.22344,0.01557,0.00397
15/01/2018 19:30,8.27839,0.01648,0.00427
15/01/2018 20:00,8.34249,0.01648,0.00427
15/01/2018 20:30,8.39744,0.01648,0.00427
15/01/2018 21:00,8.46154,0.01648,-0.00458
15/01/2018 21:30,8.5348,0.01374,0.00397
15/01/2018 22:00,8.5989,0.01465,0.00397
15/01/2018 22:30,8.67216,0.01557,0.00458
15/01/2018 23:00,8.71795,0.01557,0.00427
15/01/2018 23:30,8.93773,0.01648,0.00458
16/01/2018 00:00,8.80037,0.01648,0.00336
16/01/2018 00:30,8.87363,0.01648,0.00458
16/01/2018 01:00,8.92857,0.01282,0.00458
16/01/2018 01:30,8.95604,0.01557,0.00488
16/01/2018 02:00,9.02015,0.0174,0.00336
16/01/2018 02:30,9.03846,0.01557,0.00397
16/01/2018 03:00,9.04762,0.01648,0.00427
16/01/2018 03:30,9.10256,0.01648,0.00397
16/01/2018 04:00,9.09341,0.01648,0.00427
16/01/2018 04:30,9.10256,0.01465,0.00458
16/01/2018 05:00,9.13919,0.01557,0.00458
16/01/2018 05:30,9.15751,0.01648,0.00488
16/01/2018 06:00,9.13919,0.01648,0.00488
16/01/2018 06:30,9.11172,0.01465,0.00458
16/01/2018 07:00,9.14835,0.01648,0.00855
16/01/2018 07:30,9.13004,0.01374,0.00244
16/01/2018 08:00,9.13919,0.01648,0.00427
16/01/2018 08:30,9.14835,0.01648,0.00397
16/01/2018 09:00,9.14835,0.01557,0.00458
16/01/2018 09:30,9.19414,0.01557,0.00458
16/01/2018 10:00,9.17582,0.01648,0.00427
16/01/2018 10:30,9.18498,0.0174,0.00366
16/01/2018 11:00,9.18498,0.01557,0.00397
16/01/2018 11:30,9.17582,0.01648,0.00427
16/01/2018 12:00,9.17582,0.01648,0.00427
16/01/2018 12:30,9.16667,0.01648,0.00427
16/01/2018 13:00,9.18498,0.01557,0.00427
16/01/2018 13:30,9.17582,0.01374,0.00427
16/01/2018 14:00,9.23077,0.01648,0.00458
16/01/2018 14:30,9.24908,0.01648,0.00427
16/01/2018 15:00,9.2033,0.01465,0.00397
16/01/2018 15:30,9.17582,0.01648,0.00427
16/01/2018 16:00,9.16667,0.01648,0.00427
16/01/2018 16:30,9.21245,0.0119,0.00336
16/01/2018 17:00,9.21245,0.01557,0.00458
16/01/2018 17:30,9.18498,0.01465,0.00366
16/01/2018 18:00,9.18498,0.01557,0.00366
16/01/2018 18:30,9.2033,0.01557,0.00397
16/01/2018 19:00,9.2033,0.01648,0.00488
16/01/2018 19:30,9.15751,0.01557,0.00458
16/01/2018 20:00,9.15751,0.01282,0.00427
16/01/2018 20:30,9.35897,0.01465,0.00458
16/01/2018 21:00,9.14835,0.0119,0.00336
16/01/2018 21:30,9.15751,0.01648,0.00458
16/01/2018 22:00,9.15751,0.01557,0.00427
16/01/2018 22:30,9.13004,0.01282,0.00275
16/01/2018 23:00,9.15751,0.01648,0.00427
16/01/2018 23:30,9.14835,0.01557,0.00458
17/01/2018 00:00,9.15751,0.0174,0.00366
17/01/2018 00:30,9.15751,0.01557,0.00427
17/01/2018 01:00,9.17582,0.0174,0.00702
17/01/2018 01:30,9.17582,0.01557,0.00427
17/01/2018 02:00,9.18498,0.00733,0.00427
17/01/2018 02:30,9.16667,0.01374,0.00458
17/01/2018 03:00,9.2033,0.01374,0.00519
17/01/2018 03:30,9.2033,0.01465,0.00427
17/01/2018 04:00,9.2674,0.01557,0.00397
17/01/2018 04:30,9.23077,0.01374,0.00458
17/01/2018 05:00,9.24908,0.0174,0.00458
17/01/2018 05:30,9.31319,0.01465,0.00488
17/01/2018 06:00,9.24908,0.01465,0.00458
17/01/2018 06:30,9.30403,0.01465,0.00458
17/01/2018 07:00,9.3315,0.01282,0.00458
17/01/2018 07:30,9.36813,0.01557,0.00488
17/01/2018 08:00,9.3315,0.01648,0.00397
17/01/2018 08:30,9.34982,0.01648,0.00458
17/01/2018 09:00,9.32234,0.01648,0.00458
17/01/2018 09:30,9.3315,0.01465,0.00458
17/01/2018 10:00,9.37729,0.01465,0.00458
17/01/2018 10:30,9.35897,0.01557,0.00427
17/01/2018 11:00,9.36813,0.01648,0.00031
17/01/2018 11:30,9.3315,0.01648,0.00488
17/01/2018 12:00,9.3315,0.01557,0.00427
17/01/2018 12:30,9.3315,0.01648,0.00427
17/01/2018 13:00,9.34066,0.01648,0.00397
17/01/2018 13:30,9.34982,0.0119,0.00366
17/01/2018 14:00,9.40476,0.01557,0.00427
17/01/2018 14:30,9.40476,0.01465,0.00458
17/01/2018 15:00,9.3956,0.01648,0.00427
17/01/2018 15:30,9.41392,0.00733,0.00427
17/01/2018 16:00,9.40476,0.01557,0.00427
17/01/2018 16:30,9.25824,0.01557,0.00336
17/01/2018 17:00,9.09341,0.01648,0.00427
17/01/2018 17:30,8.97436,0.0174,0.00336
17/01/2018 18:00,8.93773,0.01557,0.00366
17/01/2018 18:30,8.74542,0.01648,0.00427
17/01/2018 19:00,8.69963,0.01648,0.00336
17/01/2018 19:30,8.56227,0.01648,0.00366
17/01/2018 20:00,8.51648,0.01557,0.00458
17/01/2018 20:30,8.4707,0.01557,0.00458
17/01/2018 21:00,8.49817,0.01648,0.00427
17/01/2018 21:30,8.50733,0.01648,0.00427
17/01/2018 22:00,8.5348,0.01648,0.00427
17/01/2018 22:30,8.5348,0.0174,0.00458
17/01/2018 23:00,8.1685,0.01557,0.00458
17/01/2018 23:30,8.63553,0.01465,0.00458
18/01/2018 00:00,8.55311,0.01648,0.00458
18/01/2018 00:30,8.52564,0.01557,0.00427
18/01/2018 01:00,8.48901,0.01557,0.00427
18/01/2018 01:30,8.47985,0.01648,0.00427
18/01/2018 02:00,8.30586,0.01282,0.00336
18/01/2018 02:30,8.34249,0.01557,0.00397
18/01/2018 03:00,8.26923,0.01648,0.00427
18/01/2018 03:30,8.34249,0.01465,0.00427
18/01/2018 04:00,8.21429,0.01557,0.00366
18/01/2018 04:30,8.2326,0.01648,0.00031
18/01/2018 05:00,8.17766,0.01465,0.00519
18/01/2018 05:30,8.15018,0.01557,0.00458
18/01/2018 06:00,8.13187,0.01648,0.00427
18/01/2018 06:30,8.12271,0.01648,0.00458
18/01/2018 07:00,8.12271,0.01282,0.00458
18/01/2018 07:30,8.12271,0.01648,0.00397
18/01/2018 08:00,8.12271,0.01648,0.00397
18/01/2018 08:30,8.26007,0.01648,0.00397
18/01/2018 09:00,8.09524,0.01648,0.00427
18/01/2018 09:30,8.09524,0.01648,0.00366
18/01/2018 10:00,8.03114,0.01648,0.00458
18/01/2018 10:30,8.05861,0.01648,0.00427
18/01/2018 11:00,7.98535,0.01374,0.00183
18/01/2018 11:30,7.50916,0.01648,0.00488
18/01/2018 12:00,8.08608,0.01648,0.00458
18/01/2018 12:30,8.04945,0.01557,0.00366
18/01/2018 13:00,8.05861,0.01648,0.00458
18/01/2018 13:30,8.06777,0.01465,0.00366
18/01/2018 14:00,8.08608,0.01374,0.00366
18/01/2018 14:30,8.1044,0.01648,0.00427
18/01/2018 15:00,8.05861,0.01557,0.00366
18/01/2018 15:30,8.01282,0.01374,0.00458
18/01/2018 16:00,8.04945,0.01374,0.00427
18/01/2018 16:30,8.03114,0.00733,0.00458
18/01/2018 17:00,7.97619,0.01557,0.00427
18/01/2018 17:30,7.99451,0.01557,0.00336
18/01/2018 18:00,7.98535,0.01374,0.00397
18/01/2018 18:30,7.94872,0.01374,0.00397
18/01/2018 19:00,7.99451,0.01648,0.00488
18/01/2018 19:30,8.00366,0.01648,0.00488
18/01/2018 20:00,8.01282,0.01648,0.00458
18/01/2018 20:30,7.98535,0.01007,0.00366
18/01/2018 21:00,7.98535,0.01648,0.00458
18/01/2018 21:30,7.95788,0.01557,0.00488
18/01/2018 22:00,7.98535,0.01648,0.00458
18/01/2018 22:30,7.95788,0.01465,0.00397
18/01/2018 23:00,7.98535,0.01648,0.00488
18/01/2018 23:30,7.98535,0.01557,0.00397
19/01/2018 00:00,8.07692,0.01557,0.00427
19/01/2018 00:30,8.11355,0.01557,0.00488
19/01/2018 01:00,8.11355,0.01374,0.00488
19/01/2018 01:30,8.12271,0.01465,0.00458
19/01/2018 02:00,8.15934,0.01557,0.00458
19/01/2018 02:30,8.20513,0.01557,0.00458
19/01/2018 03:00,8.22344,0.01557,0.00488
19/01/2018 03:30,8.21429,0.01465,0.00733
19/01/2018 04:00,8.26007,0.01648,0.00427
19/01/2018 04:30,8.27839,0.0174,0.00458
19/01/2018 05:00,8.30586,0.01648,0.00458
19/01/2018 05:30,8.32418,0.01648,0.00458
19/01/2018 06:00,8.36996,0.01648,0.00458
19/01/2018 06:30,8.34249,0.01557,0.00458
19/01/2018 07:00,8.38828,0.01557,0.00458
19/01/2018 07:30,8.21429,0.0174,0.00427
19/01/2018 08:00,8.39744,0.01465,0.00427
19/01/2018 08:30,8.38828,0.01465,0.00397
19/01/2018 09:00,8.42491,0.01465,0.00458
19/01/2018 09:30,8.49817,0.01557,0.00458
19/01/2018 10:00,8.48901,0.01282,0.00458
19/01/2018 10:30,8.51648,0.01648,0.00458
19/01/2018 11:00,8.50733,0.01465,0.00488
19/01/2018 11:30,8.47985,0.01648,0.00427
19/01/2018 12:00,8.49817,0.01557,0.00427
19/01/2018 12:30,8.47985,0.01557,0.00397
19/01/2018 13:00,8.44322,0.01557,0.00427
19/01/2018 13:30,8.47985,0.0174,0.00366
19/01/2018 14:00,8.48901,0.01648,0.00427
19/01/2018 14:30,8.47985,0.01557,-0.00092
19/01/2018 15:00,8.5348,0.01648,0.00458
19/01/2018 15:30,8.51648,0.01648,0.00427
19/01/2018 16:00,8.62637,0.0174,0.00366
19/01/2018 16:30,8.51648,0.01648,0.00458
19/01/2018 17:00,8.5348,0.01557,0.00366
19/01/2018 17:30,8.52564,0.01648,0.00427
19/01/2018 18:00,8.54396,0.01557,0.00366
19/01/2018 18:30,8.5348,0.01648,0.00366
19/01/2018 19:00,8.55311,0.0174,0.00427
19/01/2018 19:30,8.52564,-0.0119,0.00488
19/01/2018 20:00,8.51648,0.01557,0.00458
19/01/2018 20:30,8.54396,0.01832,0.00458
19/01/2018 21:00,8.58059,0.01648,0.00458
19/01/2018 21:30,8.5989,0.01648,0.00458
19/01/2018 22:00,8.58974,0.01557,0.00458
19/01/2018 22:30,8.62637,0.01465,0.00366
19/01/2018 23:00,8.65385,0.01374,0.00458
19/01/2018 23:30,8.5348,0.01648,0.00458
20/01/2018 00:00,8.57143,0.01557,0.00427
20/01/2018 00:30,8.57143,0.01648,0.00122
20/01/2018 01:00,8.55311,0.01465,0.00458
20/01/2018 01:30,8.58059,0.01007,0.00427
20/01/2018 02:00,8.63553,0.01557,0.00397
20/01/2018 02:30,8.60806,0.01465,0.00427
20/01/2018 03:00,8.58059,0.01557,0.00458
20/01/2018 03:30,8.63553,0.01465,0.00458
20/01/2018 04:00,8.60806,0.01557,0.00397
20/01/2018 04:30,8.62637,0.01557,0.00427
20/01/2018 05:00,8.67216,0.01648,0.00427
20/01/2018 05:30,8.62637,0.01648,0.00458
20/01/2018 06:00,8.70879,0.0174,0.00488
20/01/2018 06:30,8.72711,0.01648,0.00397
20/01/2018 07:00,8.73626,0.01465,0.00488
20/01/2018 07:30,8.71795,0.01557,0.00458
20/01/2018 08:00,8.72711,0.01557,0.00458
20/01/2018 08:30,8.67216,0.01374,0.00366
20/01/2018 09:00,8.73626,0.01557,0.00427
20/01/2018 09:30,8.62637,0.01648,0.00427
20/01/2018 10:00,8.74542,0.01648,0.00427
20/01/2018 10:30,8.837,0.01557,0.00397
20/01/2018 11:00,8.81868,0.01557,0.00427
20/01/2018 11:30,8.78205,0.01648,0.00458
20/01/2018 12:00,8.76374,0.01557,0.00427
20/01/2018 12:30,8.80952,0.01648,-0.00672
20/01/2018 13:00,8.81868,-0.0119,0.00366
20/01/2018 13:30,8.84615,0.01648,0.00366
20/01/2018 14:00,8.80952,0.01648,0.00397
20/01/2018 14:30,8.85531,0.01465,0.00397
20/01/2018 15:00,8.88278,0.01648,0.00427
20/01/2018 15:30,8.87363,0.01648,0.00427
20/01/2018 16:00,8.58974,0.01648,0.00458
20/01/2018 16:30,8.87363,0.01648,0.00427
20/01/2018 17:00,8.84615,0.01648,0.00458
20/01/2018 17:30,8.87363,0.01557,0.00427
20/01/2018 18:00,8.9011,0.01648,0.00336
20/01/2018 18:30,8.9011,0.01557,0.00427
20/01/2018 19:00,8.89194,0.01374,0.00427
20/01/2018 19:30,8.9011,0.01648,0.00397
20/01/2018 20:00,8.91941,0.01648,0.00427
20/01/2018 20:30,8.91941,0.01557,0.00488
20/01/2018 21:00,8.93773,0.01465,0.00427
20/01/2018 21:30,8.92857,0.01557,0.00458
20/01/2018 22:00,8.91026,0.01648,0.00427
20/01/2018 22:30,8.95604,0.01648,0.00458
20/01/2018 23:00,8.97436,0.01374,0.00458
20/01/2018 23:30,9.01099,0.01465,0.00427
21/01/2018 00:00,8.99267,0.01465,0.00397
21/01/2018 00:30,9.03846,0.01374,0.00275
21/01/2018 01:00,9.05678,0.01374,0.00366
21/01/2018 01:30,9.03846,0.01557,0.00458
21/01/2018 02:00,9.10256,0.01465,0.00427
21/01/2018 02:30,9.09341,0.01374,0.00427
21/01/2018 03:00,9.12088,0.01465,0.00427
21/01/2018 03:30,9.12088,0.01465,0.00397
21/01/2018 04:00,9.13919,0.01282,0.00427
21/01/2018 04:30,9.13919,0.01465,0.00427
21/01/2018 05:00,9.15751,0.01557,0.00427
21/01/2018 05:30,9.16667,0.01465,0.00427
21/01/2018 06:00,9.14835,0.01465,0.00427
21/01/2018 06:30,9.16667,0.0119,0.00458
21/01/2018 07:00,9.14835,0.0119,0.00336
21/01/2018 07:30,9.14835,0.01465,0.00397
21/01/2018 08:00,9.13004,0.0119,0.00275
21/01/2018 08:30,9.15751,-0.00183,0.00427
21/01/2018 09:00,9.13004,0.0174,0.00427
21/01/2018 09:30,8.94689,0.01374,0.00427
21/01/2018 10:00,9.2033,0.01648,0.00458
21/01/2018 10:30,9.17582,0.01557,0.00458
21/01/2018 11:00,9.18498,0.01648,0.00488
21/01/2018 11:30,9.17582,0.01465,0.00427
21/01/2018 12:00,9.18498,0.01465,0.00458
21/01/2018 12:30,9.13919,0.01557,0.00458
21/01/2018 13:00,9.11172,0.01557,0.00458
21/01/2018 13:30,9.09341,0.01648,0.00427
21/01/2018 14:00,9.03846,0.02198,0.00397
21/01/2018 14:30,8.99267,0.01557,0.00458
21/01/2018 15:00,8.92857,0.01648,0.00427
21/01/2018 15:30,8.91941,0.01557,0.00458
21/01/2018 16:00,8.93773,0.01648,0.00458
21/01/2018 16:30,8.78205,0.01648,0.00427
21/01/2018 17:00,8.9652,0.01648,0.00427
21/01/2018 17:30,8.94689,0.01648,0.00366
21/01/2018 18:00,8.97436,0.01648,0.00366
21/01/2018 18:30,8.95604,0.01648,0.00427
21/01/2018 19:00,8.93773,0.01648,0.00397
21/01/2018 19:30,8.95604,0.01648,0.00458
21/01/2018 20:00,8.88278,0.01557,0.00458
21/01/2018 20:30,8.94689,0.01557,0.00458
21/01/2018 21:00,8.85531,0.00733,0.00458
21/01/2018 21:30,8.82784,0.01648,0.00397
21/01/2018 22:00,8.73626,0.01557,0.00488
21/01/2018 22:30,8.55311,0.01648,0.00458
21/01/2018 23:00,8.38828,0.01557,0.00458
