Sensor Name,Variable,Units,Timestamp,Value
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 00:00,10.8006
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 00:15,10.71788
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 00:30,14.7674
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 00:45,15.32764
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 01:00,10.62012
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 01:15,11.56764
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 01:30,13.46456
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 01:45,10.60696
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 02:00,14.00412
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 02:15,17.59492
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 02:30,19.7118
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 02:45,19.23616
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 03:00,20.82852
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 03:15,16.08152
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 03:30,19.364
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 03:45,15.88976
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 04:00,24.48136
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 04:15,17.6062
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 04:30,14.99864
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 04:45,32.3736
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 05:00,29.51224
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 05:15,54.08948
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 05:30,52.28468
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 05:45,69.65964
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 06:00,87.45948
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 06:15,99.98592
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 06:30,90.6818
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 06:45,96.15448
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 07:00,97.8822
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 07:15,87.81668
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 07:30,73.71856
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 07:45,90.41296
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 08:00,60.19384
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 08:15,63.50452
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 08:30,62.21108
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 08:45,70.82336
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 09:00,83.70512
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 09:15,68.1406
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 09:30,62.1434
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 09:45,61.7392
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 10:00,71.30276
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 10:15,71.75396
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 11:00,54.45984
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 11:15,60.06412
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 11:30,58.81768
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 11:45,55.5258
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 12:00,54.80388
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 12:15,63.16236
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 12:30,58.9944
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 12:45,67.95636
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 13:00,65.14012
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 13:15,74.79768
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 13:30,56.10672
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 13:45,65.05364
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 14:00,72.21268
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 14:15,70.33832
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 14:30,68.38688
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 14:45,67.40364
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 15:00,66.60088
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 15:15,69.4002
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 15:30,66.78136
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 15:45,77.691
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 16:00,70.98128
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 16:15,73.7524
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 16:30,79.95264
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 16:45,74.871
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 17:00,58.23488
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 17:15,62.56452
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 17:30,66.3264
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 17:45,55.49948
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 18:00,56.05972
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 18:15,54.85276
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 18:30,70.34396
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 18:45,49.54364
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 19:00,53.57436
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 19:15,56.6162
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 19:30,66.34896
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 19:45,51.39356
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 20:00,48.82172
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 20:15,45.20836
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 20:30,40.09476
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 20:45,31.65732
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 21:00,25.92332
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 21:15,35.57336
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 21:30,30.8978
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 21:45,23.7632
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 22:00,26.16584
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 22:15,25.00212
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 22:30,27.46304
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 22:45,27.62472
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 23:00,29.0742
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 23:15,22.27612
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 23:30,17.7378
PER_AIRMON_MONITOR1048100,NO2,ugm -3,16/04/2019 23:45,11.43604
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 00:00,13.44764
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 00:15,14.2692
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 00:30,12.51704
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 00:45,12.7934
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 01:00,6.19648
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 01:15,9.90384
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 01:30,16.34284
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 01:45,10.54304
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 02:00,21.79672
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 02:15,11.12584
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 02:30,11.29504
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 02:45,12.925
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 03:00,14.2692
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 03:15,13.06036
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 03:30,15.57956
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 03:45,17.80736
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 04:00,24.01512
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 04:15,30.01044
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 04:30,39.4988
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 04:45,39.1416
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 05:00,58.40972
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 05:15,68.68956
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 05:30,88.30736
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 05:45,108.86516
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 06:00,135.16072
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 06:15,133.63228
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 06:30,131.14692
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 06:45,111.06852
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 07:00,123.09676
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 07:15,111.3806
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 07:30,100.48788
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 07:45,83.29904
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 08:00,89.53876
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 08:15,82.9362
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 08:30,87.73772
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 08:45,99.9126
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 09:00,85.37268
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 09:15,64.39376
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 09:30,70.82148
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 09:45,71.62988
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 10:00,80.0034
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 10:15,50.89348
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 10:30,58.92484
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 10:45,57.56748
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 11:00,31.51444
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 11:15,58.12584
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 11:30,40.655
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 11:45,33.1538
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 12:00,49.38196
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 12:15,47.27636
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 12:30,38.29748
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 12:45,41.9992
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 13:00,29.25468
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 13:15,23.89292
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 13:30,15.47804
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 13:45,43.83972
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 14:00,18.565
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 14:15,21.96592
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 14:30,54.80388
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 14:45,40.77908
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 15:00,18.72104
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 15:15,50.06628
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 15:30,60.63376
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 15:45,26.42528
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 16:00,16.38796
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 16:15,43.5126
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 16:30,16.81848
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 16:45,21.09548
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 17:00,71.58664
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 17:15,29.04036
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 17:30,20.65556
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 17:45,25.96656
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 18:00,24.30088
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 18:15,77.57256
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 18:30,58.79324
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 18:45,52.1324
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 19:00,79.57664
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 19:15,88.89016
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 19:30,66.91672
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 19:45,76.82996
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 20:00,87.8806
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 20:15,79.77028
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 20:30,53.90148
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 20:45,83.21068
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 21:00,45.75732
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 21:15,29.50284
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 21:30,24.84232
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 21:45,25.2014
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 22:00,12.92124
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 22:15,18.15704
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 22:30,15.71116
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 22:45,15.01932
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 23:00,16.61356
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 23:15,11.28188
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 23:30,13.03404
PER_AIRMON_MONITOR1048100,NO2,ugm -3,17/04/2019 23:45,29.0178
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 00:00,25.07356
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 00:15,15.58332
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 00:30,32.42436
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 00:45,14.18836
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 01:00,7.72868
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 01:15,7.53128
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 01:30,7.42224
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 01:45,7.17596
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 02:00,9.6538
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 02:15,12.65992
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 02:30,9.30224
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 02:45,10.02604
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 03:00,9.51844
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 03:15,7.28124
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 03:30,8.08212
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 03:45,9.23644
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 04:00,10.71224
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 04:15,11.98876
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 04:30,13.2352
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 04:45,17.27908
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 05:00,17.57048
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 05:15,22.7762
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 05:30,38.44224
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 05:45,54.70988
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 06:00,38.15648
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 06:15,51.1736
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 06:30,45.60128
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 06:45,70.15784
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 07:00,65.6026
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 07:15,76.51036
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 07:30,82.70872
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 07:45,106.596
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 08:00,96.91212
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 08:15,89.80948
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 08:30,83.20692
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 08:45,87.11356
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 09:00,62.29944
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 09:15,101.73996
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 09:30,78.913
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 09:45,55.47316
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 10:00,42.47672
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 10:15,53.51044
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 10:30,57.58816
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 10:45,69.466
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 11:00,61.06052
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 11:15,50.03056
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 11:30,48.71832
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 11:45,23.64288
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 12:00,27.74316
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 12:15,30.68536
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 12:30,64.56296
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 12:45,44.04276
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 13:00,41.83752
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 13:15,50.0362
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 13:30,76.40696
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 13:45,62.7356
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 14:00,77.20972
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 14:15,90.4374
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 14:30,91.28152
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 14:45,86.92744
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 15:00,74.22616
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 15:15,69.80064
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 15:30,68.01652
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 15:45,81.17464
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 16:00,86.997
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 16:15,80.7272
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 16:30,81.68976
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 16:45,93.45668
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 17:00,90.45996
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 17:15,68.71588
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 17:30,84.271
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 17:45,83.15804
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 18:00,83.65248
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 18:15,81.24796
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 18:30,87.15304
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 18:45,87.2978
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 19:00,85.8314
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 19:15,91.67256
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 19:30,109.18476
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 19:45,90.0238
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 20:00,71.27644
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 20:15,76.70212
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 20:30,100.0442
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 20:45,84.64324
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 21:00,75.62488
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 21:15,79.21004
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 21:30,69.64836
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 21:45,85.1922
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 22:00,88.47844
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 22:15,97.6566
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 22:30,75.07216
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 22:45,67.25888
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 23:00,43.58404
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 23:15,38.81448
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 23:30,27.60028
PER_AIRMON_MONITOR1048100,NO2,ugm -3,18/04/2019 23:45,29.28476
PER_AIRMON_MONITOR1048100,NO2,ugm -3,19/04/2019 00:00,19.56516
PER_AIRMON_MONITOR1048100,NO2,ugm -3,19/04/2019 00:15,18.15704
PER_AIRMON_MONITOR1048100,NO2,ugm -3,19/04/2019 00:30,17.22456
PER_AIRMON_MONITOR1048100,NO2,ugm -3,19/04/2019 00:45,15.0588
PER_AIRMON_MONITOR1048100,NO2,ugm -3,19/04/2019 01:00,11.7782
PER_AIRMON_MONITOR1048100,NO2,ugm -3,19/04/2019 01:15,10.6784
PER_AIRMON_MONITOR1048100,NO2,ugm -3,19/04/2019 01:30,11.092
PER_AIRMON_MONITOR1048100,NO2,ugm -3,19/04/2019 01:45,10.76488
PER_AIRMON_MONITOR1048100,NO2,ugm -3,19/04/2019 02:00,14.82004
PER_AIRMON_MONITOR1048100,NO2,ugm -3,19/04/2019 02:15,14.6734
PER_AIRMON_MONITOR1048100,NO2,ugm -3,19/04/2019 02:30,15.181
PER_AIRMON_MONITOR1048100,NO2,ugm -3,19/04/2019 02:45,28.4538
PER_AIRMON_MONITOR1048100,NO2,ugm -3,19/04/2019 03:00,16.0834
PER_AIRMON_MONITOR1048100,NO2,ugm -3,19/04/2019 03:15,13.42508
PER_AIRMON_MONITOR1048100,NO2,ugm -3,19/04/2019 03:30,15.57768
PER_AIRMON_MONITOR1048100,NO2,ugm -3,19/04/2019 03:45,13.57548
PER_AIRMON_MONITOR1048100,NO2,ugm -3,19/04/2019 04:00,14.852
PER_AIRMON_MONITOR1048100,NO2,ugm -3,19/04/2019 04:15,17.35052
PER_AIRMON_MONITOR1048100,NO2,ugm -3,19/04/2019 04:30,19.411
PER_AIRMON_MONITOR1048100,NO2,ugm -3,19/04/2019 04:45,19.61592
PER_AIRMON_MONITOR1048100,NO2,ugm -3,19/04/2019 05:00,18.9504
PER_AIRMON_MONITOR1048100,NO2,ugm -3,19/04/2019 05:15,21.0372
PER_AIRMON_MONITOR1048100,NO2,ugm -3,19/04/2019 05:30,26.37264
PER_AIRMON_MONITOR1048100,NO2,ugm -3,19/04/2019 05:45,30.98052
PER_AIRMON_MONITOR1048100,NO2,ugm -3,19/04/2019 06:00,21.1876
PER_AIRMON_MONITOR1048100,NO2,ugm -3,19/04/2019 06:15,30.57256
PER_AIRMON_MONITOR1048100,NO2,ugm -3,19/04/2019 06:30,39.31456
PER_AIRMON_MONITOR1048100,NO2,ugm -3,19/04/2019 06:45,71.53588
PER_AIRMON_MONITOR1048100,NO2,ugm -3,19/04/2019 07:00,32.53528
PER_AIRMON_MONITOR1048100,NO2,ugm -3,19/04/2019 07:15,28.04396
PER_AIRMON_MONITOR1048100,NO2,ugm -3,19/04/2019 07:30,32.73268
PER_AIRMON_MONITOR1048100,NO2,ugm -3,19/04/2019 07:45,58.62968
